MolecularWeight,XLogP3-AA,HydrogenBondDonorCount,HydrogenBondAcceptorCount,Rotationalbondcount,TopologicalSurfaceArea,HeavyAtomCount,Complexity,LogS,DOSE1,Disintegrant,Dose2,Disintegrant1,Dose3,Super_Disintegrant,Dose4,Super_Disintegrant1,Dose5,Diluent,Dose6,Diluent1,Dose7,Binder,Dose8,Binder1,Dose9,Glidant,Dose10,Glidant1,Dose11,Lubricant,Dose12,Lubricant1,Dose13,Lubricant2,Dose14,pH_modifier,Dose15,pH_modifier1,Dose16,Solubilizer,Dose17,Sweeting_agent,Dose18,Sweeting_agent1,Dose19,Viscosity_increasing,Dose20,Preservative,Dose21,Weight,BulkDensity,TappedDensity,CarrsCompressibilityIndex,HausnerRatio,AngleofRepose,DISINTEGRATION_TIME
0.033105802,0.314814815,0.25,0.052631579,0.047619048,0.153257979,0.034482759,0.024131274,0.927835052,0.649439103,0,0,0,0,1,0.222222222,1,0.136986301,0,0,0.666666667,0.33467539,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540229885,0.294117647,0.000714286,0.51011236,0.052,0.648760331,0.183333333
0.160750853,0.685185185,0.125,0,0.142857143,0.029255319,0.189655172,0.186293436,0.536082474,0.018429487,0,0,1,0.053191489,0,0,0,0,1,0.109595714,0.666666667,0.070457977,0,0,0,0,0,0,0,0,1,0.006666667,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.235294118,0.00047619,0.276404494,0.048,0.574380165,0.161111111
0.50625711,0.435185185,0.375,0.473684211,0.523809524,0.53125,0.5,0.691119691,0.659793814,0.018429487,0,0,0,0,0,0,1,0.01369863,1,0.104724793,0.666666667,0.226472068,0,0,0,0,0,0,0,0,0,0,0.5,0.111111111,0.7,0.02,0,0,0,0,0,0,0,0,1,0.019230769,0,0,0,0,0.137931034,0.352941176,0.000833333,0.352808989,0.048,0.584710744,0.172222222
0.320591581,0.398148148,0.375,0.263157895,0.380952381,0.292885638,0.310344828,0.32046332,0.783505155,0.018429487,0,0,1,0.106382979,1,0.444444444,0,0,1,0.316609839,0,0,0,0,0,0,1,0.166666667,0.5,0.274348422,1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.183333333
0.095790671,0.592592593,0.125,0.052631579,0.19047619,0.113364362,0.103448276,0.085907336,0.711340206,0.198717949,0,0,0,0,1,0.277777778,0,0,1,0.316609839,0.666666667,0.503271263,0,0,1,0.116658889,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540229885,0,0,0,0,0,0.066666667
0.345620023,0.62962963,0.25,0.105263158,0.238095238,0.215093085,0.362068966,0.522200772,0.505154639,0.018429487,0,0,1,0.063829787,1,0.233333333,0,0,0,0,0,0,0,0,0,0,1,0.2,0.5,0.829903978,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.177777778
0.28589306,0.62037037,0.375,0.263157895,0.19047619,0.351728723,0.327586207,0.411196911,0.494845361,0.298878205,0,0,0,0,0,0,1,0.143835616,0,0,0,0,0,0,0,0,1,0.116666667,0.5,0.564471879,1,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.134615385,0,0,0,0,0.367816092,0.235294118,0.000833333,0.903370787,0.048,0.607438017,0.522222222
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.054887821,0,0,0,0,1,0.033333333,0,0,0,0,0.666666667,0.238550579,0,0,0,0,1,0.4,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.856111111
0.445278726,0.768518519,0.25,0.105263158,0.333333333,0.134973404,0.448275862,0.491312741,0.371134021,0.002403846,0,0,0,0,1,0.111111111,0,0,1,0.291037506,0.666666667,0.062908908,0,0,1,0.009332711,1,0.133333333,0,0,1,0.1,0.5,0.277777778,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0.571428571,0.086538462,0,0,0,0,0.170114943,0.235294118,0.00047619,0.440449438,0,0.576446281,0.083333333
0.550625711,0.685185185,0.5,0.578947368,0.380952381,0.60106383,0.551724138,0.418918919,0.463917526,0.008413462,0,0,0,0,1,0.044444444,0,0,0,0,0.666666667,0.075490689,0,0,0,0,0,0,0.5,0.192043896,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038461538,0,0,0,0,0.07816092,0,0,0,0,0,0.25
0.139021615,0.657407407,0.125,0.105263158,0.142857143,0.113364362,0.155172414,0.166023166,0.639175258,0.198717949,0.5,0.083923706,0,0,1,0.043333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.060714286,0,0,0,0,0,0,0.104712644,0,0,0.215730337,0.04,0.570247934,0.094444444
0.245051195,0.212962963,0.5,0.368421053,0.333333333,0.780585106,0.189655172,0.342664093,0.81443299,0.038461538,0,0,1,0.044326241,0,0,0,0,0,0,0,0,0,0,1,0.139990667,1,0.166666667,0,0,1,0.166666667,0,0,0,0,0,0,1,0.988888889,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.259195402,0.352941176,0.000833333,0.391011236,0.048,0.714876033,0.253888889
0.28930603,0.462962963,0.625,0.315789474,0.285714286,0.474734043,0.310344828,0.305019305,0.721649485,0.018429487,0,0,0,0,0,0,0,0,1,0.048709206,0.666666667,0.156014092,0.25,0.018984338,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.273333333
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,1,0.034751773,1,0.162222222,0,0,1,0.153190453,0.666666667,0.289380976,0,0,0,0,1,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.232142857,0,0,0,0,0,0,0.33908046,0.352941176,0.000833333,0.33258427,0.048,0.619834711,0.211111111
0.369510808,0.648148148,0.125,0.368421053,0.380952381,0.21775266,0.379310345,0.416023166,0.525773196,0.098557692,0,0,1,0.088652482,0,0,1,0.171232877,0,0,0.666666667,0.105686965,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,1,0.277777778,0,0,0,0,0,0,0,0,0.195402299,0.352941176,0.000714286,0.303370787,0,0.520661157,0.155555556
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.008413462,0,0,0,0,1,0.044444444,1,0.020547945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.055555556,0,0,0,0,1,0.477777778,0,0,0,0,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.111666667
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.006410256,0,0,0,0,0,0,0,0,1,0.141256698,0.666666667,0.065425264,0.25,0.018984338,0,0,0,0,0,0,1,0.016666667,0.5,0.027777778,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.08045977,0.294117647,0.000595238,0.251685393,0,0.431818182,0.063333333
1,0.490740741,0.5,1,0.857142857,1,1,0.624517375,0.567010309,0.038461538,0.75,0.04359673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.5,0.507544582,1,0.1,0,0,0,0,0,0,0,0,1,0.055555556,0,0,1,0.076923077,0,0,0,0,0.195402299,0.470588235,0.001071429,0.330337079,0.048,0.48553719,0.355555556
0.271103527,0.416666667,0.375,0.210526316,0.095238095,0.304521277,0.293103448,0.588803089,0.783505155,0.098557692,0,0,1,0.017730496,0,0,0,0,1,0.129810034,0,0,0,0,0,0,0,0,0,0,1,0.016666667,0.5,0.027777778,0,0,0,0,0,0,0,0,0.333333333,0.007142857,0,0,0,0,0,0,0.091954023,0.294117647,0.000714286,0.525842697,0.052,0.869834711,0.226111111
0.555858931,0.916666667,0.125,0.473684211,0.619047619,0.464760638,0.620689655,0.818532819,0,0.014423077,0,0,1,0.056737589,0,0,0,0,1,0.048709206,0.666666667,0.379969804,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0.176470588,0.00047619,0.193258427,0,0.615702479,0.197777778
0.216496018,0.537037037,0.125,0.157894737,0.047619048,0.185837766,0.224137931,0.306949807,0.670103093,0.008413462,0,0,1,0.010638298,0,0,0,0,1,0.048709206,0.666666667,0.049068948,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.016666667,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.022988506,0,0,0,0,0,0.213333333
0.227189989,0.62037037,0,0.157894737,0.19047619,0.181515957,0.206896552,0.257722008,0.670103093,0.148637821,0,0,0,0,1,0.277777778,1,0.102739726,0,0,0.666666667,0.203824862,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.061111111
0.731285552,0.481481481,0.5,0.473684211,0.428571429,0.621010638,0.810344828,0.421814672,0.659793814,0.008413462,0,0,1,0.124113475,0,0,0,0,1,0.194836824,0,0,0,0,0,0,1,0.1,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.111494253,0.235294118,0.000595238,0.150561798,0.044,0.702479339,0.090555556
0.23629124,0.5,0.125,0.052631579,0.095238095,0.121675532,0.24137931,0.314671815,0.628865979,0.006410256,0,0,0,0,1,0.066666667,0,0,1,0.048709206,0.666666667,0.279315551,0.5,0.023730422,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.137931034,0.352941176,0.000833333,0.305617978,0.044,0.559917355,0.266666667
0.367918089,0.444444444,0.375,0.263157895,0.333333333,0.451462766,0.379310345,0.562741313,0.422680412,0.008413462,0,0,0,0,1,0.055555556,0,0,0,0,0.666666667,0.221439356,0,0,0,0,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.094444444
0.245051195,0.212962963,0.5,0.368421053,0.333333333,0.780585106,0.189655172,0.342664093,0.81443299,0.038461538,0,0,0,0,1,0.055555556,0,0,0,0,0,0,0,0,1,0.139990667,1,0.166666667,0,0,1,0.166666667,0,0,0,0,0,0,1,1,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.252873563,0.352941176,0.000952381,0.420224719,0.048,0.623966942,0.361111111
0.28589306,0.62037037,0.375,0.263157895,0.19047619,0.351728723,0.327586207,0.411196911,0.494845361,0.298878205,0,0,1,0.074468085,0,0,0,0,0,0,0,0,0,0,0,0,1,0.116666667,0.5,0.564471879,1,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.134615385,0,0,0,0,0.367816092,0.235294118,0.000833333,0.856179775,0.036,0.605371901,0.572222222
0.303412969,0.314814815,0,0.315789474,0.142857143,0.294547872,0.310344828,0.443050193,0.608247423,0.198717949,0,0,0,0,1,0.277777778,1,0.171232877,1,0.24354603,0.666666667,0.062908908,0,0,0,0,1,0.05,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.309195402,0.294117647,0.000714286,0.456179775,0.052,0.621900826,0.233333333
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.038461538,0,0,0,0,1,0.111111111,1,0.068493151,1,0.102289333,0.666666667,0.251635632,0,0,1,0.046663556,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.144444444
0.269283276,0.574074074,0,0.157894737,0.142857143,0.216422872,0.25862069,0.386100386,0.453608247,0.118589744,0,0,0,0,1,0.2,0,0,1,0.048709206,0.666666667,0.078007046,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,1,0.333333333,0.333333333,0.178571429,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.080555556
0.619567691,0.407407407,0.625,0.736842105,0.571428571,0.820478723,0.637931034,0.922779923,0.577319588,0.048477564,0,0,1,0.015957447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.5,0.068587106,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988506,0,0,0,0,0,0.222222222
0.332764505,0.527777778,0.5,0.105263158,0.142857143,0.183178191,0.172413793,0.13996139,0.639175258,0.013421474,0,0,1,0.028368794,0,0,1,0.02739726,1,0.412810521,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0.9,0.03,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.2
0.165073948,0.268518519,0.25,0.263157895,0.142857143,0.299202128,0.172413793,0.357142857,0.917525773,0.599358974,0,0,0,0,1,0.033333333,0,0,1,0.353141744,0.666666667,0.125817816,0,0,0,0,0,0,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.540229885,0,0,0,0,0,0.116666667
0.345620023,0.62962963,0.25,0.105263158,0.238095238,0.215093085,0.362068966,0.522200772,0.505154639,0.018429487,0,0,0,0,0,0,0,0,0,0,0.666666667,0.208857574,0,0,1,0.023331778,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.405555556
0.194880546,0.481481481,0,0.052631579,0.095238095,0.121675532,0.224137931,0.314671815,0.628865979,0.014423077,0,0,0.75,0.056737589,0,0,1,0.054794521,0,0,0.666666667,0.905888274,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425287356,0.294117647,0.000714286,0.420224719,0.048,0.636363636,0.3
0.640159272,0.416666667,1,0.684210526,1,0.710771277,0.672413793,0.226833977,0.855670103,0.048477564,0,0,0,0,0,0,1,0.04109589,1,0.304432538,0.666666667,0.080523402,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0.294117647,0.000833333,0.269662921,0.048,0.652892562,0.361111111
0.197952218,0.675925926,0.25,0.105263158,0.19047619,0.153257979,0.172413793,0.183397683,0.556701031,0.098557692,0,0,0,0,0,0,0,0,1,0.012177302,0.666666667,0.289380976,0.5,0.09492169,0,0,1,0.2,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.352941176,0.000952381,0.431460674,0.056,0.582644628,0.222222222
1,0.490740741,0.5,1,0.857142857,1,1,0.624517375,0.567010309,0.038461538,0.75,0.04359673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.5,0.541838134,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,0,0.195402299,0.470588235,0.001071429,0.35505618,0.048,0.545454545,0.427777778
0.386461889,0.537037037,0.375,0.210526316,0.380952381,0.165558511,0.344827586,0.317567568,0.649484536,0.018429487,0,0,0,0,1,0.111111111,0,0,1,0.39941549,0,0,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.1
0.145847554,0.296296296,0.25,0.105263158,0.285714286,0.213430851,0.155172414,0.155405405,0.886597938,0.098557692,0,0,0,0,0,0,0,0,1,0.267900633,0.666666667,0.025163563,0,0,1,0.093327112,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0.235294118,0.000595238,0.334831461,0,0.57231405,0.205555556
0.322298066,0.203703704,0.25,0.315789474,0.476190476,0.375,0.344827586,0.487451737,0.773195876,0.018429487,0.75,0.024523161,0,0,0,0,0,0,1,0.130297126,0.666666667,0.188726724,0,0,0,0,1,0.066666667,0,0,0,0,0.5,0.083333333,0.9,0.02,0,0,0,0,0,0,0,0,0.714285714,0.009615385,0,0,0,0,0.137931034,0.352941176,0.000833333,0.31011236,0.048,0.601239669,0.183333333
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.054887821,0,0,1,0.026595745,0,0,0,0,0,0,0.666666667,0.228485153,0,0,0,0,1,0.4,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.138505747,0,0,0,0,0,0.313888889
0.496587031,0.62037037,0.25,0.473684211,0.523809524,0.501329787,0.551724138,0.825289575,0.268041237,0.038461538,0,0,0,0,0,0,1,0.04109589,1,0.024354603,0.666666667,0.125817816,0,0,0,0,1,0.333333333,0.5,0.349794239,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.529411765,0.001309524,0.417977528,0,0.588842975,0.211111111
0.188054608,0.472222222,0.25,0.105263158,0.238095238,0.18018617,0.206896552,0.251930502,0.824742268,0.008413462,0,0,0,0,0,0,1,0.061643836,1,0.24354603,0.666666667,0.085052843,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0.333333333,0.028571429,0,0,0,0,0,0,0.137931034,0.176470588,0.000357143,0.235955056,0.044,0.615702479,0.042777778
0.246530148,0.351851852,0.375,0.210526316,0.095238095,0.381648936,0.224137931,0.434362934,0.649484536,0.048477564,0,0,0,0,0,0,1,0.191780822,0,0,0.666666667,0.236537494,0,0,0,0,1,0.05,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0,0,0.561797753,0.052,0.516528926,0.132777778
0.229010239,0.407407407,0.25,0.157894737,0.142857143,0.278257979,0.224137931,0.36969112,0.618556701,0.008413462,0,0,0,0,0,0,1,0.061643836,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.055555556,0,0,0,0,1,0.466666667,0,0,0,0,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.122777778
0.066097838,0.268518519,0.125,0.105263158,0,0.21974734,0.068965517,0.147683398,0.958762887,0.198717949,0,0,0,0,0,0,0,0,1,0.024354603,0.666666667,0.639154504,0,0,1,0.093327112,1,0.266666667,0,0,1,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425287356,0.117647059,0.000238095,0.256179775,0.044,0.694214876,0.2
0.311035267,0.444444444,0.375,0.263157895,0.095238095,0.304521277,0.327586207,0.666988417,0.762886598,0,0,0,0,0,0,0,0,0,1,0.312469557,0,0,0.5,0.007119127,1,0.058329445,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.057692308,0,0,0,0,0.137931034,0,0,0,0,0,0.35
0.197610922,0.546296296,0.375,0.105263158,0.285714286,0.127327128,0.189655172,0.138030888,0.711340206,0.038461538,0,0,0,0,0,0,1,0.054794521,0,0,0.666666667,0.125817816,0,0,0,0,1,0.266666667,0.5,0.342935528,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0,0,0,0,0,0,0.195402299,0,0,0.361797753,0.048,0.417355372,0.177777778
0.419226394,0.62962963,0.375,0.210526316,0.333333333,0.431515957,0.431034483,0.753861004,0.422680412,0.002403846,0,0,0,0,1,0.028888889,0,0,1,0.134924501,0.666666667,0.138399597,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0.8,0.05,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.114942529,0.294117647,0.000833333,0.449438202,0.052,0.66322314,0.672222222
0.160750853,0.685185185,0.125,0,0.142857143,0.029255319,0.189655172,0.186293436,0.536082474,0.018429487,0,0,1,0.035460993,0,0,0,0,1,0.121773015,0.666666667,0.070457977,0,0,0,0,0,0,0,0,1,0.006666667,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.235294118,0.00047619,0.460674157,0.048,0.576446281,0.194444444
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.198717949,0,0,0,0,0,0,1,0.109589041,1,0.024354603,0.666666667,0.639154504,0,0,0,0,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425287356,0.117647059,0.000238095,0.283146067,0.048,0.694214876,0.227777778
0.330830489,0.638888889,0.125,0.210526316,0.19047619,0.244348404,0.327586207,0.443050193,0.443298969,0.038461538,0.75,0.027247956,1,0.021276596,0,0,0,0,1,0.16317584,0,0,0,0,0,0,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.235294118,0.000595238,0.438202247,0.048,0.590909091,0.194444444
0.008077361,0.148148148,0.375,0,0.095238095,0.293550532,0,0.017374517,0.896907216,1,0,0,1,0.283687943,0,0,0,0,1,0.051144666,0.666666667,0.085556115,0,0,0,0,1,0.083333333,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0,0,0,0,0,0,0.712643678,0.352941176,0.000833333,0.402247191,0.048,0.592975207,0.158333333
0.202161547,0.490740741,0.25,0.105263158,0.19047619,0.098071809,0.189655172,0.162162162,0.773195876,0.098557692,0,0,0.875,0.324468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.5,0.083333333,0,0,0,0,0,0,0,0,0,0,0.714285714,0.044230769,0,0,0,0,0.137931034,0.411764706,0.000952381,0.224719101,0,0,0.083333333
0.226507395,0.490740741,0.25,0.105263158,0.047619048,0.194481383,0.206896552,0.317567568,0.546391753,0.000400641,0,0,0,0,1,0.022222222,0,0,0,0,0.666666667,0.090588827,0,0,0,0,1,0.05,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.057692308,0,0,0,0,0.017241379,0.235294118,0.000595238,0.408988764,0.048,0.632231405,0.138888889
0.1629124,0.537037037,0.25,0.157894737,0.238095238,0.296210106,0.155172414,0.170849421,0.670103093,0.399038462,0,0,0,0,0,0,1,0.273972603,1,0.596687774,0,0,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0,0,0,0,0,0,0.540229885,0.235294118,0.000833333,0.334831461,0.06,0.578512397,0.267777778
0.473265074,0.787037037,0.5,0.210526316,0.476190476,0.258643617,0.5,0.544401544,0.360824742,0.05849359,0,0,0,0,1,0.111111111,0,0,1,0.00243546,0.666666667,0.133366885,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.411764706,0.000952381,0.280898876,0.044,0.440082645,0.166666667
0.160750853,0.509259259,0.125,0.105263158,0.19047619,0.098071809,0.172413793,0.162162162,0.773195876,0.098557692,0,0,0,0,0.5,0.111111111,0,0,0,0,0,0,0,0,0,0,1,0.166666667,0.5,0.257201646,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115384615,0,0,0,0,0.137931034,0.294117647,0.000833333,0.784269663,0.056,0.67768595,0.138888889
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.002403846,0,0,1,0.028368794,0,0,1,0.02739726,1,0.426205553,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0.9,0.03,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.188888889
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.038461538,0,0,0,0,1,0.044444444,0,0,1,0.048709206,0.666666667,0.080523402,0,0,0,0,1,0.026666667,0,0,1,0.026666667,0,0,0.8,0.008,0,0,0,0,0,0,0.333333333,0.057142857,0,0,0,0,0,0,0.057471264,0.176470588,0.00047619,0.4,0,0.611570248,0.247777778
0.160750853,0.509259259,0.125,0.105263158,0.19047619,0.098071809,0.172413793,0.162162162,0.773195876,0.098557692,0,0,0,0,0.5,0.055555556,0,0,0,0,0.666666667,0.075490689,0,0,0,0,1,0.166666667,0.5,0.171467764,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115384615,0,0,0,0,0.137931034,0.352941176,0.000833333,0.42247191,0.048,0.731404959,0.088888889
0.303412969,0.314814815,0,0.315789474,0.142857143,0.294547872,0.310344828,0.443050193,0.608247423,0.198717949,0,0,0,0,1,0.555555556,1,0.171232877,1,0.24354603,0.666666667,0.125817816,0,0,0,0,1,0.05,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.366666667,0.235294118,0.000595238,0.449438202,0.052,0.634297521,0.238888889
0.28930603,0.462962963,0.625,0.315789474,0.285714286,0.474734043,0.310344828,0.305019305,0.721649485,0.018429487,0,0,0,0,1,0.088888889,0,0,1,0.048709206,0.666666667,0.145948666,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.208333333
0.419226394,0.62962963,0.375,0.210526316,0.333333333,0.431515957,0.431034483,0.753861004,0.422680412,0.002403846,0,0,1,0.023049645,0,0,0,0,1,0.125426206,0.666666667,0.138399597,0,0,0,0,0,0,0,0,1,0.166666667,0,0,0.8,0.05,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.114942529,0.294117647,0.000714286,0.258426966,0.044,0.671487603,0.677777778
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,1,0.035460993,1,0.444444444,0,0,1,0.228933268,0,0,0,0,0,0,1,0.1,0.5,0.150891632,1,0.1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.214285714,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.2
0.254607509,0.768518519,0.125,0.105263158,0.380952381,0.087433511,0.24137931,0.204633205,0.546391753,0.038461538,0,0,0,0,0,0,1,0.082191781,1,0.4846566,0.666666667,0.252390539,0,0,0,0,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.535714286,0,0,0,0,0,0,0.36816092,0,0,0,0,0,0.126666667
0.168031854,0.453703704,0.25,0.105263158,0.19047619,0.11668883,0.155172414,0.13030888,0.793814433,0.008413462,1,0.024523161,0,0,0,0,0,0,1,0.179006332,0.666666667,0.017614494,0,0,0,0,0,0,0,0,1,0.066666667,0.5,0.111111111,0.8,0.03,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.261111111
0.243686007,0.444444444,0.375,0.157894737,0.333333333,0.214095745,0.206896552,0.17953668,0.742268041,0.018429487,0,0,0,0,0,0,0,0,1,0.274476376,0.666666667,0.037745345,0.75,0.035595634,0,0,1,0.1,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005769231,0,0,0,0,0.137931034,0.294117647,0.000714286,0.566292135,0.052,0.578512397,0.690555556
