num,API,Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS,DOSE,Disintegrant,Dose (mg),Disintegrant,Dose (mg),Super_Disintegrant,Dose (mg),Super_Disintegrant,Dose (mg),Diluent,Dose (mg),Diluent,Dose (mg),Binder,Dose (mg),Binder,Dose (mg),Glidant,Dose (mg),Glidant,Dose (mg),Lubricant,Dose (mg),Lubricant,Dose (mg),Lubricant,Dose (mg),pH_modifier,Dose (mg),pH_modifier,Dose (mg),Solubilizer,Dose (mg),Sweeting_agent,Dose (mg),Sweeting_agent,Dose (mg),Viscosity_increasing,Dose (mg),Preservative,Dose (mg),Weight(mg),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),HARDNESS,"HARDNESS      (kg/cm2 , kp , kgF)   (SD)",FRIABILITY(%) (mean),FRIABILITY(%) (SD),THICKNESS (mm) (mean),THICKNESS (mm) (SD),Wetting time (s) (mean),Wetting time (s) (SD),Drug content (%) (mean),Drug content (%) (SD),Water absorption ratio (%) (Mean),Water absorption ratio (%) (SD),Mixing Time(min) (Mean),Mixing Time(min) (SD),DIAMETER(mm) (Mean),DIAMETER(mm) (SD),Tablet porosity (%) (Mean),Tablet porosity (%) (SD),Assay (%) (Mean),Assay (%) (SD),Moisture content (%) (Mean),Moisture content (%) (SD),Dispersion Time (s) (Mean),Dispersion Time (s) (SD),Cumulative Drug Release(%) (Mean),Cumulative Drug Release(%) (SD),DISINTEGRATION_TIME
1089,98,416.5,1.4,2,6,10,95.9,30,619,-3.8,20,0,0,8,50,0,0,4,55,0,0,2,90,0,0,0,0,1,2.5,2,30,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0.9,1,11.9,1.2,25.3,3.4,0.3,0.5,0,2.8,0,37,1.1,0,0,62,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1322,99,350.9,3,3,7,9,112,22,347,-3.2,150,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,250,0,0,0,0,0,3.8,1.7,0.5,0,0,0,37,1.5,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,97.9,0,36
967,106,224.2,-0.8,2,4,2,78.9,16,388,-0.9,40,0,0,8,5,0,0,0,0,0,0,2,47.5,0,0,0,0,1,2,0,0,1,0.5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3.5,0.5,0.5,0,2.7,0,37,1.6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
985,106,224.2,-0.8,2,4,2,78.9,16,388,-0.9,40,0,0,0,0,0,0,4,20,0,0,2,35,0,0,0,0,1,2,0,0,1,1,2,5,0,0,1,10,0,0,0,0,1,20,0,0,0,0,0,0,150,0,0,0,0,0,3.5,0.5,0.7,0,3.6,0.2,37,1.9,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,22
828,114,313.9,2.7,2,3,5,32.7,21,279,-2.9,37.5,0,0,8,12,0,0,0,0,1,35.5,2,100,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,202,0.7,0.8,13.4,1.2,26.1,2.9,0.1,0.4,0,4.6,0.1,37,0.2,0,0,102.3,0.6,0,0,0,0,0,0,99,0,0,0,38,1,0,0,29
427,4,265.3,2.9,2,4,5,92.3,18,291,-3.6,200,0,0,0,0,2,20,4,40,1,150,2,75,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,500,0.5,0.7,13.3,1.5,24.7,3.4,0.1,0.7,0.2,4.9,0,37.5,0.5,98.8,0.8,89.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9
132,1,354.2,4.3,2,5,7,75.6,23,411,-4.8,100,0,0,0,0,0,0,0,0,1,30,2,96,2,24,0,0,1,4,0,0,1,6,0,0,0,0,0,0,0,0,1,30,1,10,0,0,0,0,0,0,300,0.5,0.6,15,1.2,25.6,3,0,0.4,0,0,0,38,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1495,1,354.2,4.3,2,5,7,75.6,23,411,-4.8,100,0,0,0,0,2,15,0,0,1,63,0,0,1,7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,200,0.4,0.5,16.7,1.2,39,3.2,0,0.5,0,0.4,0,38,0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
316,2,151.2,0.5,2,2,1,49.3,11,139,-1.1,325,0,0,0,0,2,40,4,20,0,0,2,113,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0.5,0.6,23.8,1.3,29.7,4.6,0.3,0.4,0,0,0,38,0.9,0,0,98.2,0,0,0,0,0,0,0,0,0,0,0,34,1.2,0,0,35
995,38,425.9,3.9,2,3,5,67.9,30,655,-5.2,10,0,0,8,12,2,18,0,0,0,0,0,0,0,0,0,0,1,6,2,251,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,3.5,0,0.4,0,4.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
998,38,425.9,3.9,2,3,5,67.9,30,655,-5.2,10,0,0,8,12,2,21,0,0,0,0,0,0,0,0,0,0,1,6,2,248,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,3.6,0,0.3,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
21,41,358.8,3.3,0,4,3,68.3,24,514,-5.7,60,0,0,8,12,0,0,0,0,0,0,2,59,0,0,0,0,1,3,2,59,1,2,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,200,0,0,0,0,0,4,0.4,0.6,0,3.3,0.2,38,1.4,99.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
271,48,446.9,4.1,1,8,8,68.7,31,545,-5,50,0,0,8,50,0,0,0,0,0,0,2,42,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,200,0.6,0.7,14.5,0,30.1,2.4,0.2,0.6,0,2.4,0.1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1813,64,409.3,3.5,2,4,7,43.8,27,426,-4.3,10,0,0,0,0,2,10,0,0,0,0,2,75,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,100,0.5,0.6,20,1.2,27.5,3.2,0.1,0.7,0,3.2,0.1,38,2.5,90.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
865,69,461,4.9,1,6,8,77.7,31,526,-6.7,50,0,0,0,0,0,0,4,25,0,0,2,56.5,0,0,0,0,0,0,2,56.5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,200,0,0,0,0,0,3,0.1,0.2,0,4.1,0,38,2,95.4,1,48,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3
1303,72,165.6,0.6,4,1,2,91.5,10,132,-1.4,250,3,15,0,0,0,0,0,0,0,0,2,110,0,0,0,0,1,2.5,2,170,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7,2.5,0,0,0,0,555,0,0,0,0,0,3.2,0.1,0.4,0,0,0,38,1.2,98.4,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1678,76,684.8,1.6,8,14,21,217,48,349,-1.8,100,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,1,3,2,194,1,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,400,0,0,0,0,0,3.3,0.4,0.4,0,4.3,0,38,1.4,0,0,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1679,76,684.8,1.6,8,14,21,217,48,349,-1.8,100,0,0,0,0,2,20,0,0,1,94,0,0,0,0,7,34,1,3,2,40,1,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,300,0,0,0,0,0,3.7,0.2,0.3,0,4.1,0,38,1.4,0,0,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
1785,77,608.2,7.9,1,5,12,98.6,42,898,-9,5.2,0,0,0,0,0,0,4,3,1,102.3,2,30,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,147,0.5,0.7,23.1,1.3,34.5,3.6,0.4,0.4,0.2,3,0,38,0.5,97.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
555,79,371.9,1.6,3,4,5,73.6,24,483,-3.6,2,0,0,8,2,0,0,0,0,1,50,2,39.5,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0.5,0,0,0,38,0,93.3,0,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
1185,82,308.3,2.6,1,6,4,110,21,450,-4.4,100,0,0,8,20,2,45,0,0,1,94,0,0,0,0,0,0,1,3,2,29,1,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,300,0,0,0,0,0,3.7,0.5,0.3,0,4.1,0,38,1.4,0,0,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1741,82,308.3,2.6,1,6,4,110,21,450,-4.4,100,0,0,8,9.8,2,9.8,0,0,1,67.8,2,115,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,0,0,0,325,0.6,0.8,14.9,1.3,28.5,8.9,0,0.4,0,4.5,0.6,38,0.6,0,0,66.2,0,0,0,0,0,0,0,101.1,0,0,0,0,0,0,0,41
569,86,558.6,3.8,2,10,11,154,41,969,-7.5,20,0,0,8,4,0,0,0,0,1,10,2,50,0,0,0,0,1,10,2,104,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.9,1.1,18.6,0,28.5,3.6,0.3,0.9,0,2.5,0,38,2,0,0,60,1.3,0,0,8,0,0,0,95.1,1.3,0,0,0,0,0,0,34
572,86,558.6,3.8,2,10,11,154,41,969,-7.5,20,0,0,0,0,2,4,0,0,1,10,2,50,0,0,0,0,1,10,2,104,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.9,1.1,18.8,0,31.4,3.8,0.3,0.7,0,2.3,0,38,1,0,0,57.9,3.3,0,0,8.1,0,0,0,99.2,1.5,0,0,0,0,0,0,30
573,86,558.6,3.8,2,10,11,154,41,969,-7.5,20,0,0,0,0,2,6,0,0,1,10,2,50,0,0,0,0,1,10,2,102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.9,1.1,18.6,0,28.8,3.4,0.2,0.8,0,2.4,0,38,2,0,0,58,3.3,0,0,8.1,0,0,0,97.5,2.4,0,0,0,0,0,0,32
576,86,558.6,3.8,2,10,11,154,41,969,-7.5,20,0,0,0,0,0,0,4,6,1,10,2,50,0,0,0,0,1,10,2,102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.9,1.1,18.6,0,28.5,3.8,0.2,0.8,0.1,2.5,0,38,1,0,0,80,1.3,0,0,8.2,0,0,0,105.8,2.4,0,0,0,0,0,0,38
1540,90,426.5,1.7,1,7,1,38.1,17,245,-3.9,3,4,2,0,0,0,0,0,0,1,80,2,5,0,0,0,0,0,0,0,0,1,2,2,2,8,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,100,0.6,0.7,11.1,1.1,31,3.4,0.9,0.5,0,2.7,0.1,38,2,99,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
984,106,224.2,-0.8,2,4,2,78.9,16,388,-0.9,40,0,0,0,0,0,0,4,20,0,0,2,35,0,0,0,0,1,2,0,0,1,1,2,5,0,0,1,10,0,0,0,0,1,20,0,0,0,0,0,0,150,0,0,0,0,0,3.5,0.5,0.7,0,4.5,0.4,38,1.7,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,20
472,47,244.3,4.2,1,3,3,37.3,18,286,-3.9,50,0,0,0,0,0,0,4,12,1,25,2,69,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,160,0.3,0.4,19.7,0,27.1,3.4,0.6,0.3,0,0,0,38.1,1.2,99.2,0.4,30.4,1.2,0,0,0,0,0,0,0,0,0,0,71.3,1.5,0,0,49.5
103,59,376.4,2.1,5,7,6,146,27,430,-3.1,10,0,0,0,0,0,0,4,4,1,20,2,62,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,3.5,0.2,0.4,0,0,0,38.1,1.2,98.5,1.1,30.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5
706,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,0,0,4,16,1,20,2,151,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,11.7,0,28.3,4.2,0.1,0.9,0,0,0,38.3,0.7,98.2,0.4,58,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7
708,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,0,0,4,20,1,20,2,147,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,8.8,0,29.6,4.1,0.5,0.2,0,0,0,38.3,0.3,99.5,0.7,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3
1520,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,0,0,4,6,1,25,2,156,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,11.7,1.1,28.3,4.2,0.1,0.9,0,3.2,0,38.3,0.7,98.2,0.4,58,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7
1522,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,0,0,4,10,1,25,2,152,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,8.8,1.1,29.6,4.1,0.5,0.2,0,3.2,0,38.3,0.3,99.2,0.1,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3
110,59,376.4,2.1,5,7,6,146,27,430,-3.1,10,0,0,0,0,0,0,0,0,1,20,2,58,1,8,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,3.2,0.2,0.4,0,0,0,38.3,1.7,99.6,0.7,38.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5
1068,69,461,4.9,1,6,8,77.7,31,526,-6.7,25,0,0,0,0,2,8,0,0,1,149,2,56,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,250,0.5,0.6,13.2,1.2,18.8,3.2,0.3,0.4,0,1.4,0,38.3,0.4,98.3,0,59.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,89.8,0.4,35
697,101,296.8,2.3,2,2,7,32.3,20,287,-2.7,4,0,0,0,0,2,2,4,3,1,85,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,100,0.3,0.3,12.5,1.1,29.1,3,0.4,0.5,0.1,0,0,38.3,0.6,97.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9,0.6,43
703,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,2,16,0,0,1,20,2,151,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,13.6,0,28.8,4.2,0.2,0.4,0,0,0,38.5,0.4,97.2,0.2,56.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4
1517,15,610.7,7,1,10,13,143,45,962,-10.1,8,0,0,0,0,2,6,0,0,1,25,2,156,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,200,0.3,0.4,13.6,1.2,28.8,4.2,0.2,0.4,0,3.2,0,38.5,0.4,97.2,0.2,56.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4
1122,85,312.4,2.9,1,4,1,59.1,22,432,-3.6,5,0,0,0,0,2,3,0,0,1,20,2,19.5,0,0,0,0,0,0,0,0,1,1,2,0.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50,0,0,0,0,0,3.1,0.1,0.3,0,2.2,0,38.5,2.5,101.1,1.8,70.9,0.6,0,0,0,0,0,0,0,0,0,0,35.7,1.4,0,0,33.4
714,102,481.5,1.6,3,10,10,149,33,767,-4.6,10,0,0,0,0,0,0,0,0,0,0,2,123.5,0,0,7,7.5,0,0,0,0,1,3,2,0.8,0,0,1,0.8,0,0,0,0,1,4.5,0,0,0,0,0,0,150,0.6,0.7,13.2,1.2,28.1,4.5,0,0.3,0,4.4,0,38.5,0,0,0,0,0,0,0,0,0,0,0,98.4,0,0,0,0,0,0,0,34.3
1462,93,331.3,3.1,2,6,2,108,23,611,-4.7,20,0,0,0,0,0,0,4,6,1,20,2,30,0,0,0,0,1,0.8,0,0,1,0.8,0,0,8,0.8,0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,80,0.3,0.4,20.1,0,29.1,3.5,0.8,0.4,0,0,0,38.6,1.2,99.8,0.3,30.2,1.2,0,0,0,0,0,0,0,0,0,0,70.2,1.7,0,0,49.4
1377,74,336.3,1.9,3,4,7,67.6,21,300,-2.9,10,0,0,0,0,2,3,4,3,1,95,2,30,0,0,0,0,1,3,0,0,0,0,0,0,9,1.5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,150,0.5,0.6,13,1.1,29,2.9,0.1,0.4,0,2.2,0.1,38.7,1.5,99.3,1,75.3,1.2,0,0,0,0,0,0,0,0,0,0,35.3,1.5,0,0,35.3
422,4,265.3,2.9,2,4,5,92.3,18,291,-3.6,200,0,0,0,0,2,25,4,40,1,220,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,500,0.4,0.7,13.8,1.6,25.7,3.5,0.2,0.6,0.2,5,0,38.8,0.4,97.8,0.4,88.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9
1736,15,610.7,7,1,10,13,143,45,962,-10.1,16,0,0,8,20,0,0,0,0,1,50,2,302,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,400,0.3,0.4,13.2,1.2,25.4,3.9,0.5,0.4,0.1,4,0,38.8,0.2,98.1,0.6,61.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5
419,4,265.3,2.9,2,4,5,92.3,18,291,-3.6,200,0,0,0,0,2,25,4,15,1,245,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,500,0.4,0.6,13.7,1.5,28.6,3.4,0.3,0.6,0.1,4.6,0,38.9,0.1,97,0.6,89.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1
59,1,354.2,4.3,2,5,7,75.6,23,411,-4.8,250,0,0,0,0,2,5,0,0,1,25,2,104,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,400,0,0,0,0,0,3.4,0,0.7,0,6.1,0.1,39,1,97.3,0,7.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
62,1,354.2,4.3,2,5,7,75.6,23,411,-4.8,250,0,0,8,10,0,0,0,0,1,25,2,104,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,405,0,0,0,0,0,3.4,0,0.6,0,6.1,0.1,39,2,103.4,0,10.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
993,38,425.9,3.9,2,3,5,67.9,30,655,-5.2,10,0,0,8,18,2,15,0,0,0,0,0,0,0,0,0,0,1,6,2,248,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,3.7,0,0.4,0,4.2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
997,38,425.9,3.9,2,3,5,67.9,30,655,-5.2,10,0,0,8,24,2,18,0,0,0,0,0,0,0,0,0,0,1,6,2,239,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,3.1,0,0.4,0,4.2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1009,51,445.5,1.9,3,6,7,139,31,697,-6,5,0,0,0,0,0,0,0,0,0,0,2,173,2,18,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,5.7,1.4,0.5,0,0,0,39,1,99.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
171,52,196.6,0.7,3,4,1,63.8,13,150,-1.8,50,0,0,0,0,2,12,0,0,1,50,2,79,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,200,0.4,0.4,10,1.4,35.1,3,0.2,0.5,0.3,3,0,39,0.4,97.1,0.4,75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
1076,56,405.4,-0.7,2,7,10,116,29,619,-2.6,10,0,0,8,4.5,0,0,0,0,1,53.5,2,75,0,0,0,0,1,2,0,0,0,0,2,1.5,9,2,0,0,0,0,0,0,0,0,5,0.5,0,0,0,0,150,0.4,0.5,10.4,1.1,30.2,4,0.1,0.5,0.1,4,0,39,0.2,97,0.6,64.1,0.2,0,0,0,0,0,0,0,0,0,0,140,0,0,0,36
294,58,394.9,2.5,2,5,9,60,27,411,-3.4,50,0,0,8,3,0,0,4,9,0,0,0,0,0,0,0,0,0,0,2,80.5,1,1.5,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,150,0,0,0,0,0,3.6,0.2,0.4,0,0,0,39,4.9,0,0,12.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.8
483,60,250.3,0.3,2,3,6,67.4,18,275,-1.5,100,0,0,5,18,0,0,0,0,0,0,2,173,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,300,0.4,0.4,13.4,1.2,24.5,3.5,0.1,0.6,0.1,0,0,39,0,97,0.9,66.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
150,77,608.2,7.9,1,5,12,98.6,42,898,-9,5.2,0,0,0,0,0,0,4,16,0,0,2,103.8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,19,0,0,1,2,0,0,0,0,0,0,150,0.6,0.8,23.5,1.3,36.8,7.4,0,0.5,0,0,0,39,0.1,97.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
157,77,608.2,7.9,1,5,12,98.6,42,898,-9,5.2,0,0,0,0,0,0,4,17,0,0,2,108.8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,13,0,0,1,2,0,0,0,0,0,0,150,0.6,0.7,18.4,1.2,36.7,5.2,0.1,0.2,0,0,0,39,0.1,99.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
580,80,317.4,3.2,2,3,6,66.4,23,393,-3,60,0,0,0,0,2,15,0,0,1,110,0,0,0,0,0,0,1,2,2,50,1,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,245,0.9,1,13.6,1.2,35.6,2.9,0.1,0.7,0.1,2.8,0.1,39,0.1,95.1,0,0,0,17.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,25
582,80,317.4,3.2,2,3,6,66.4,23,393,-3,60,0,0,8,10,0,0,0,0,1,110,0,0,0,0,0,0,1,2,2,50,1,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,240,0.9,0.9,14.3,1.2,25.3,3.2,0.1,0.7,0.1,2.6,0.1,39,0.1,96.1,0,0,0,17.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,27
575,86,558.6,3.8,2,10,11,154,41,969,-7.5,20,0,0,0,0,0,0,4,4,1,10,2,50,0,0,0,0,1,10,2,104,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1.1,18,0,30.8,3.4,0.3,0.9,0,2.4,0,39,1,0,0,72,0.7,0,0,8.2,0,0,0,105.8,2.6,0,0,0,0,0,0,40
436,96,285,4.4,0,3,3,31.8,20,298,-4.8,15,0,0,8,5,0,0,0,0,1,50,2,120,0,0,0,0,1,5,2,50,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0.4,0.4,5.6,1.1,24.4,3.4,0.2,0.7,0,5.4,0,39,2.1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2.1,0,0,51
1513,97,295.8,3,3,3,6,41.5,20,257,-3.2,20,0,0,0,0,0,0,4,10,0,0,2,50,0,0,0,0,1,8,2,98,1,4,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,200,0,0,14.5,1.1,15.9,3.3,0.1,0.4,0,0,0,39,0,99,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
986,106,224.2,-0.8,2,4,2,78.9,16,388,-0.9,40,0,0,0,0,0,0,4,20,0,0,2,35,0,0,0,0,1,2,0,0,1,1,2,5,0,0,1,10,0,0,0,0,1,20,0,0,0,0,0,0,150,0,0,0,0,0,4,0.5,0.7,0,4.6,0.5,39,1.9,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,18
1033,107,514.6,6.9,1,4,7,72.9,39,831,-9.2,10,3,5,0,0,0,0,0,0,1,29,2,50,0,0,0,0,0,0,0,0,1,3,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5,0.6,15.5,1.2,33.1,2.3,0,0.6,0,3.4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
426,4,265.3,2.9,2,4,5,92.3,18,291,-3.6,200,0,0,0,0,2,20,4,40,1,225,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,500,0.4,0.6,14.2,1.6,28.6,3.4,0.1,0.6,0.2,4.4,0,39.1,0.2,99.7,0.6,90.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6
