MolecularWeight,XLogP3-AA,HydrogenBondDonorCount,HydrogenBondAcceptorCount,Rotationalbondcount,TopologicalSurfaceArea,HeavyAtomCount,Complexity,LogS,DOSE1,Disintegrant,Dose2,Disintegrant1,Dose3,Super_Disintegrant,Dose4,Super_Disintegrant1,Dose5,Diluent,Dose6,Diluent1,Dose7,Binder,Dose8,Binder1,Dose9,Glidant,Dose10,Glidant1,Dose11,Lubricant,Dose12,Lubricant1,Dose13,Lubricant2,Dose14,pH_modifier,Dose15,pH_modifier1,Dose16,Solubilizer,Dose17,Sweeting_agent,Dose18,Sweeting_agent1,Dose19,Viscosity_increasing,Dose20,Preservative,Dose21,Weight,BulkDensity,TappedDensity,CarrsCompressibilityIndex,HausnerRatio,AngleofRepose,DISINTEGRATION_TIME
0.619567691,0.407407407,0.625,0.736842105,0.571428571,0.820478723,0.637931034,0.922779923,0.577319588,0.279847756,0,0,0,0,0,0,1,0.170547945,1,0.379931807,0,0,1,1,0,0,1,0.2,0,0,1,0.266666667,0.5,1,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0,0.655172414,0.294117647,0.000714286,0.28988764,0.044,0.661157025,0.511111111
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.048477564,0,0,0,0,1,0.055555556,0,0,1,0.146127618,0.666666667,0.115752391,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0.5,0.277777778,0,0,0,0,0,0,0,0,0.333333333,0.642857143,0,0,0,0,0,0,0.16091954,0.176470588,0.00047619,0.671910112,0.056,0.665289256,0.423333333
0.216496018,0.537037037,0.125,0.157894737,0.047619048,0.185837766,0.224137931,0.306949807,0.670103093,0.018429487,0,0,1,0.026595745,0,0,0,0,1,0.15830492,0.666666667,0.15727227,0,0,0,0,1,0.083333333,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0.235294118,0.00047619,0.334831461,0.048,0.559917355,0.188888889
0.28589306,0.62037037,0.375,0.263157895,0.19047619,0.351728723,0.327586207,0.411196911,0.494845361,0.298878205,0,0,0,0,0,0,1,0.095890411,1,0.417924988,0,0,0,0,0,0,1,0.116666667,0,0,1,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.134615385,0,0,0,0,0.367816092,0.235294118,0.000714286,0.820224719,0.036,0.619834711,0.594444444
0.55301479,1,0.125,0.210526316,0.571428571,0.317154255,0.568965517,0.756756757,0.113402062,0.008814103,0,0,0,0,0,0,1,0.136986301,0,0,0.666666667,0.266230498,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,1,0.072222222,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.137931034,0.294117647,0.000714286,0.37752809,0.048,0.737603306,0.138888889
0.284186576,0.416666667,0.375,0.157894737,0.238095238,0.234042553,0.25862069,0.356177606,0.670103093,0.002403846,0,0,0,0,0,0,1,0.01369863,1,0.121773015,0.666666667,0.099396074,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.322222222
0.123094425,0.574074074,0.125,0.105263158,0.142857143,0.143949468,0.137931034,0.157335907,0.731958763,0.198717949,0,0,0,0,1,0.277777778,0,0,1,0.25888943,0,0,0,0,0,0,0,0,0.5,0.051440329,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.046428571,0,0,0,0,0,0,0.252873563,0,0,0,0,0,0.416666667
0.473265074,0.787037037,0.5,0.210526316,0.476190476,0.258643617,0.5,0.544401544,0.360824742,0.05849359,0,0,0,0,0,0,1,0.04109589,1,0.00243546,0.666666667,0.14343231,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.411764706,0.000833333,0.229213483,0.044,0.44214876,0.122222222
0.269283276,0.574074074,0,0.157894737,0.142857143,0.216422872,0.25862069,0.386100386,0.453608247,0.118589744,0,0,0,0,0,0,1,0.188356164,1,0.121773015,0,0,0,0,0,0,1,0.083333333,0.5,0.368655693,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252873563,0.294117647,0.000714286,0.370786517,0.048,0,0.35
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.073517628,0,0,0,0,0,0,1,0.082191781,1,0.086458841,0.666666667,0.251635632,0,0,0,0,1,0.066666667,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.197701149,0.352941176,0.000833333,0.280898876,0.044,0.512396694,0.133333333
0.50625711,0.435185185,0.375,0.473684211,0.523809524,0.53125,0.5,0.691119691,0.659793814,0.018429487,0,0,1,0.007092199,0,0,0,0,1,0.121773015,0.666666667,0.065425264,0,0,0,0,1,0.033333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.08045977,0,0,0,0,0,0.238888889
0.133333333,0.296296296,0.5,0.157894737,0.238095238,0.231050532,0.137931034,0.109073359,0.845360825,0.006410256,1,0.034332425,1,0.066666667,0,0,0,0,1,0.255723332,0.666666667,0.125817816,0,0,0,0,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.153846154,0,0,0,0,0.195402299,0.411764706,0.000833333,0.217977528,0.044,0.252066116,0.164444444
0.116154721,0.194444444,0.25,0.157894737,0.095238095,0.251662234,0.120689655,0.264478764,0.948453608,0.078525641,0,0,0,0,0,0,1,0.136986301,0,0,0.666666667,0.088072471,0,0,0,0,1,0.066666667,0,0,1,0.033333333,0.5,0.277777778,0,0,1,0.5,0,0,0,0,0.333333333,0.714285714,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.111111111
0.264050057,0.666666667,0.25,0.210526316,0.333333333,0.240691489,0.24137931,0.286679537,0.546391753,0.198717949,0,0,0,0,0,0,0,0,1,0.073063809,0.666666667,0.301962758,0.5,0.071191267,0,0,1,0.133333333,0,0,1,0.2,0,0,0,0,0,0,0,0,1,0.083333333,0.333333333,0.357142857,0,0,0,0,0,0,0.310344828,0.294117647,0.000714286,0.287640449,0.044,0.47107438,0.083333333
0.640159272,0.416666667,1,0.684210526,1,0.710771277,0.672413793,0.226833977,0.855670103,0.098557692,0,0,0,0,0,0,0,0,1,0.24354603,0.666666667,0.070457977,0,0,1,0.037330845,0,0,0,0,1,0.133333333,0.5,0.277777778,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0.235294118,0.000595238,0,0.044,0.5,0.106666667
0.260295791,0.546296296,0.375,0.315789474,0.428571429,0.361702128,0.224137931,0.224903475,0.711340206,0.298878205,0,0,0,0,0,0,1,0.010273973,0,0,0.666666667,0.359838953,0,0,0,0,1,0.033333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048076923,0,0,0,0,0.310344828,0.235294118,0.000595238,0.314606742,0.048,0.495867769,0.038888889
0.50625711,0.435185185,0.375,0.473684211,0.523809524,0.53125,0.5,0.691119691,0.659793814,0.012419872,0,0,0,0,0,0,0,0,1,1,0.666666667,0.188726724,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540229885,0,0,0,0,0,0.140555556
0.23629124,0.5,0.125,0.052631579,0.095238095,0.121675532,0.24137931,0.314671815,0.628865979,0.007411859,0,0,0.875,0.212765957,0,0,1,0.034246575,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016666667,0.5,0.083333333,0.8,0.02,0,0,0,0,0,0,0.333333333,0.178571429,0.571428571,0.096153846,0,0,0,0,0.08045977,0.352941176,0.000714286,0.307865169,0.044,0.530991736,0.177777778
0.496587031,0.62037037,0.25,0.473684211,0.523809524,0.501329787,0.551724138,0.825289575,0.268041237,0.038461538,0,0,1,0.028368794,0,0,0,0,1,0.024354603,0.666666667,0.125817816,0,0,0,0,1,0.333333333,0.5,0.342935528,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.529411765,0.001309524,0.426966292,0,0.659090909,0.155555556
0.264050057,0.666666667,0.25,0.210526316,0.333333333,0.240691489,0.24137931,0.286679537,0.546391753,0.499198718,0,0,0,0,0,0,1,0.034246575,1,0.060886508,0.666666667,0.261701057,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.425287356,0,0,0,0,0,0.294444444
0.281342435,0.527777778,0.125,0.368421053,0.238095238,0.278922872,0.275862069,0.353281853,0.618556701,0.038461538,0.75,0.016348774,0,0,1,0.111111111,0,0,0,0,0.666666667,0.407649723,0,0,0,0,1,0.1,0.75,0.006858711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.294117647,0.000714286,0.375280899,0.048,0.688016529,0.378888889
0.421387941,0.453703704,0.5,0.473684211,0.571428571,0.557845745,0.448275862,0.505791506,0.731958763,0.018429487,0,0,0,0,1,0.208888889,0,0,1,0.24354603,0.666666667,0.270508304,0,0,0,0,1,0.083333333,0,0,1,0.043333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0.357142857,0,0,0,0,0,0,0.252873563,0.235294118,0.002738095,0.301123596,0.048,0.70661157,0.118333333
0.2221843,0.564814815,0.25,0.105263158,0.285714286,0.210106383,0.24137931,0.269305019,0.731958763,0.118589744,0,0,1,0.035460993,1,0.111111111,0,0,1,0.282513395,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.175555556
0.22298066,0.592592593,0.125,0.105263158,0.19047619,0.162898936,0.189655172,0.189189189,0.608247423,0.098557692,0,0,0,0,0,0,0,0,1,0.121773015,0.666666667,0.226472068,0.5,0.018984338,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.233333333
0.367918089,0.444444444,0.375,0.263157895,0.333333333,0.451462766,0.379310345,0.562741313,0.422680412,0.008413462,0,0,0.75,0.070921986,0,0,0,0,0,0,0.666666667,0.390035229,0,0,1,0.074661689,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.176470588,0.00047619,0.37752809,0,0.510330579,0.944444444
0.484186576,0.537037037,0.375,0.421052632,0.571428571,0.484707447,0.5,0.713320463,0.546391753,0.161258013,0,0,0,0,1,0.066666667,0,0,0,0,0.666666667,0.501258178,0,0,0,0,0,0,0,0,1,0.1,0.5,0.033333333,0,0,0,0,0,0,0,0,0.333333333,0.321428571,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.116666667
0.356541524,0.675925926,0.25,0.263157895,0.476190476,0.361702128,0.396551724,0.476833977,0.412371134,0.158653846,0,0,0,0,0,0,1,0.068493151,1,0.258158792,0,0,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.866666667
0.188054608,0.472222222,0.25,0.105263158,0.238095238,0.18018617,0.206896552,0.251930502,0.824742268,0.008413462,0,0,0,0,1,0.072222222,0,0,0,0,0.666666667,0.042778057,0,0,0,0,0,0,0.5,0.332647462,1,0.05,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.114942529,0.235294118,0.000595238,0.276404494,0.044,0.502066116,0.277777778
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,1,0.004609929,0,0,0,0,1,0.073063809,0.666666667,0.171615501,0,0,0,0,1,0.01,0,0,1,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0.235294118,0.000595238,0,0,0,0.5
0.603754266,0.416666667,0.75,0.578947368,1,0.574468085,0.637931034,0.187258687,0.855670103,0.098557692,0,0,1,0.170212766,0,0,0,0,0,0,0.666666667,0.105686965,0,0,0,0,1,0.666666667,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0.235294118,0,0.386516854,0,0.588842975,0.155555556
0.202161547,0.490740741,0.25,0.105263158,0.19047619,0.098071809,0.189655172,0.162162162,0.773195876,0.098557692,0,0,0,0,0,0,1,0.061643836,1,0.182172431,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.5,0.055555556,0.5,0.125,0,0,0,0,0,0,1,0.053571429,0,0,0,0,0,0,0.137931034,0.294117647,0.000714286,0.026966292,0.048,0.640495868,0.133333333
0.345620023,0.62962963,0.25,0.105263158,0.238095238,0.215093085,0.362068966,0.522200772,0.505154639,0.018429487,0,0,1,0.085106383,1,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0.2,0.5,0.829903978,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.127777778
0.345620023,0.425925926,0.375,0.368421053,0.380952381,0.361702128,0.344827586,0.383204633,0.701030928,0.003405449,0,0,0,0,0,0,1,0.020547945,1,0.131514856,0.666666667,0.339959738,0,0,0.857142857,0.013999067,0,0,0,0,0,0,0,0,0.9,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.34
0.306484642,0.398148148,0.25,0.210526316,0.285714286,0.278590426,0.344827586,0.287644788,0.762886598,0.018429487,0,0,0,0,0,0,1,0.01369863,1,0.099853872,0,0,0,0,0,0,0,0,0.5,0.140603567,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.361111111
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.038461538,0,0,0,0,0,0,1,0.04109589,1,0.048709206,0.666666667,0.075490689,0,0,0,0,1,0.026666667,0,0,1,0.026666667,0,0,0.8,0.008,0,0,0,0,0,0,0.333333333,0.057142857,0,0,0,0,0,0,0.057471264,0.176470588,0.00047619,0.451685393,0,0.601239669,0.274444444
0.345620023,0.425925926,0.375,0.368421053,0.380952381,0.361702128,0.344827586,0.383204633,0.701030928,0.003405449,0,0,0,0,0,0,1,0.054794521,1,0.350706283,0.666666667,0.088324107,0,0,0.857142857,0.037330845,0,0,0,0,0,0,0,0,0.9,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.113333333
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,0,0,0,0,0,0,1,0.212615684,0.666666667,0.289380976,0,0,0,0,1,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.232142857,0,0,0,0,0,0,0.33908046,0.352941176,0.000952381,0.319101124,0.056,0.607438017,0.277777778
0.386461889,0.537037037,0.375,0.210526316,0.380952381,0.165558511,0.344827586,0.317567568,0.649484536,0.008413462,0,0,1,0.028368794,0,0,0,0,1,0.418899172,0.666666667,0.015098138,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0.9,0.02,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.344444444
0.243686007,0.444444444,0.375,0.157894737,0.333333333,0.214095745,0.206896552,0.17953668,0.742268041,0.018429487,0,0,0,0,0,0,0,0,1,0.256210424,0.666666667,0.037745345,0.75,0.071191267,0,0,1,0.1,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005769231,0,0,0,0,0.137931034,0.294117647,0.000714286,0.505617978,0.052,0.518595041,0.177777778
0.049488055,0.324074074,0.5,0,0.095238095,0.293550532,0.017241379,0.017374517,0.896907216,0.499198718,0.75,0.081743869,0,0,0,0,0,0,0,0,0.666666667,0.276799195,0,0,0,0,1,0.083333333,0.5,0.582990398,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048076923,0,0,0,0,0.603448276,0,0,0,0,0,0.127777778
0.164050057,0.287037037,0.375,0.157894737,0.380952381,0.270611702,0.172413793,0.143822394,0.886597938,0.0234375,1,0.005449591,0,0,0,0,0,0,1,0.16439357,1,0.037745345,0,0,0,0,1,0.016666667,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.038461538,0,0,0,0,0.08045977,0.235294118,0.00047619,0.22247191,0.044,0.479338843,0.151666667
0.555858931,0.916666667,0.125,0.473684211,0.619047619,0.464760638,0.620689655,0.818532819,0,0.014423077,0,0,0,0,0,0,1,0.109589041,1,0.048709206,0.666666667,0.379969804,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0.176470588,0.00047619,0.262921348,0,0.584710744,0.215
0.2221843,0.564814815,0.25,0.105263158,0.285714286,0.210106383,0.24137931,0.269305019,0.731958763,0.118589744,0,0,0,0,1,0.111111111,0,0,1,0.267900633,0,0,0,0,0,0,1,0.066666667,0.5,0.171467764,1,0.1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.24137931,0.529411765,0.001190476,0.271910112,0.044,0.644628099,0.155555556
1,0.490740741,0.5,1,0.857142857,1,1,0.624517375,0.567010309,0.038461538,0,0,1,0.028368794,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.5,0.473251029,1,0.1,0,0,0,0,0,0,0,0,1,0.111111111,0,0,1,0.076923077,0,0,0,0,0.195402299,0.470588235,0.001071429,0.352808989,0.048,0.549586777,0.338888889
0.29817975,0.62962963,0.125,0.210526316,0.285714286,0.20412234,0.275862069,0.482625483,0.525773196,0.018429487,0,0,1,0.014184397,0,0,0,0,0,0,0.666666667,0.206341218,0,0,0,0,1,0.066666667,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08045977,0.294117647,0.000714286,0.325842697,0.048,0.582644628,0.126111111
0.218202503,0.518518519,0.25,0.105263158,0.238095238,0.098071809,0.206896552,0.159266409,0.742268041,0.073517628,0,0,0,0,0,0,1,0.04109589,1,0.174135412,0.666666667,0.176144942,0,0,0,0,1,0.066666667,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192307692,0,0,0,0,0.197701149,0.352941176,0.000833333,0.280898876,0.044,0.599173554,0.377777778
0.640159272,0.416666667,1,0.684210526,1,0.710771277,0.672413793,0.226833977,0.855670103,0.048477564,0,0,0,0,1,0.155555556,0,0,1,0.304432538,0.666666667,0.040261701,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0,0,0,0,0,0,0.195402299,0.352941176,0.000833333,0.359550562,0.052,0.644628099,0.183333333
0.211831627,0.509259259,0.125,0.263157895,0.19047619,0.355053191,0.206896552,0.324324324,0.587628866,0.198717949,0,0,1,0.034751773,1,0.216666667,0,0,1,0.141256698,0.666666667,0.289380976,0,0,0,0,1,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.232142857,0,0,0,0,0,0,0.33908046,0.294117647,0.000833333,0.303370787,0.056,0.607438017,0.122222222
0.244937429,0.37037037,0.25,0.315789474,0.095238095,0.441489362,0.224137931,0.468146718,0.628865979,0.038461538,0,0,0,0,0,0,0,0,1,0.131514856,0.666666667,0.261701057,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.285714286,0,0,1,0.666666667,0,0,0.195402299,0.235294118,0.000595238,0.498876404,0.052,0.58677686,0.111111111
0.224345848,0.175925926,0.25,0.315789474,0.142857143,0.231715426,0.24137931,0.390926641,0.659793814,0.399038462,0,0,0,0,1,0.057777778,0,0,0,0,0.666666667,0.027931555,0,0,1,0.152589827,0,0,0,0,1,0.106666667,0.5,0.072222222,0,0,0,0,0,0,0,0,0,0,0.571428571,0.076923077,0,0,0,0,0.262643678,0.294117647,0.000714286,0.359550562,0.044,0.669421488,0.122222222
0.108304892,0.296296296,0.25,0.157894737,0.142857143,0.184175532,0.086206897,0.125482625,0.917525773,0.048477564,0,0,0,0,0,0,0,0,1,0.236239649,0.666666667,0.125817816,0.5,0.09492169,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.195402299,0.235294118,0.000595238,0.393258427,0.048,0.630165289,0.138888889
0.23629124,0.5,0.125,0.052631579,0.095238095,0.121675532,0.24137931,0.314671815,0.628865979,0.006410256,0,0,0,0,1,0.033333333,0,0,1,0.048709206,0.666666667,0.261701057,0.5,0.071191267,0,0,0,0,0,0,1,0.033333333,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.035714286,0,0,0,0,0,0,0.137931034,0.352941176,0.000833333,0.168539326,0.044,0.506198347,0.155555556
0.237997725,0.555555556,0.25,0.263157895,0.095238095,0.348404255,0.24137931,0.47972973,0.556701031,0.038461538,0,0,0,0,0,0,1,0.068493151,1,0.126643936,0.666666667,0.251635632,0,0,1,0.046663556,1,0.133333333,0,0,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.083333333
0.148122867,0.425925926,0.125,0.052631579,0,0.200132979,0.172413793,0.258687259,0.731958763,0.198717949,0,0,0,0,0,0,1,0.205479452,1,0.365319045,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.8,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304597701,0.411764706,0.000952381,0,0,0.54338843,0.189444444
0.55301479,1,0.125,0.210526316,0.571428571,0.317154255,0.568965517,0.756756757,0.113402062,0.018429487,0,0,0,0,0,0,1,0.010273973,1,0.065757428,0.666666667,0.260442879,0,0,0.857142857,0.006999533,1,0.05,0,0,0,0,0,0,0.9,0.03,0,0,0,0,0,0,0.333333333,0.053571429,0,0,0,0,0,0,0.137356322,0.294117647,0.000714286,0.249438202,0.452,0.233471074,0.188888889
0.345620023,0.62962963,0.25,0.105263158,0.238095238,0.215093085,0.362068966,0.522200772,0.505154639,0.018429487,0,0,1,0.042553191,1,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0.2,0.5,0.871056241,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0,0,0,0.211111111
0.240273038,0.453703704,1,0.473684211,0.285714286,0.614361702,0.24137931,0.167953668,0.731958763,0.144230769,0,0,0,0,0,0,0,0,1,0.054797857,0.666666667,0.117262204,0.25,0.024679639,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.058333333
0.203185438,0.462962963,0,0.052631579,0.047619048,0.124335106,0.206896552,0.298262548,0.639175258,0.008413462,0,0,0,0,0,0,1,0.04109589,1,0.389673648,0.666666667,0.050327126,0,0,0,0,1,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.195402299,0,0,0,0,0,0.411111111
0.55301479,1,0.125,0.210526316,0.571428571,0.317154255,0.568965517,0.756756757,0.113402062,0.008814103,0,0,0,0,0,0,1,0.04109589,0,0,0.666666667,0.309008556,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,1,0.055555556,0,0,0.333333333,0.071428571,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0.122222222
0.473265074,0.787037037,0.5,0.210526316,0.476190476,0.258643617,0.5,0.544401544,0.360824742,0.05849359,0,0,0,0,0,0,1,0.030821918,1,0.165611301,0.666666667,0.091847006,0,0,0,0,0,0,0,0,1,0.066666667,0.5,0.111111111,0,0,0,0,0,0,0,0,0.333333333,0.25,0,0,0,0,0,0,0.137931034,0.411764706,0.001071429,0.408988764,0.048,0.762396694,0.179444444
0.412286689,0.314814815,0.25,0.368421053,0.333333333,0.458111702,0.431034483,0.773166023,0.824742268,0.008413462,0,0,1,0.021276596,1,0.027777778,1,0.017123288,1,0.301997077,0.666666667,0.022647207,0,0,0,0,1,0.016666667,0,0,1,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0.705882353,0.001666667,0.341573034,0.048,0.42768595,0.126666667
0.28589306,0.62037037,0.375,0.263157895,0.19047619,0.351728723,0.327586207,0.411196911,0.494845361,0.298878205,0,0,1,0.024822695,0,0,0,0,0,0,0,0,0,0,0,0,1,0.116666667,0.5,0.612482853,1,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.134615385,0,0,0,0,0.367816092,0.235294118,0.000714286,0.795505618,0.028,0.619834711,0.488888889
0.332764505,0.527777778,0.5,0.105263158,0.142857143,0.183178191,0.172413793,0.13996139,0.639175258,0.013421474,0,0,1,0.042553191,0,0,1,0.02739726,1,0.40306868,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0.9,0.03,0,0,0,0,0,0,0,0,1,0.096153846,0,0,0,0,0.195402299,0,0,0,0,0,0.266666667
0.485210466,0.398148148,1,0.473684211,0.380952381,0.797207447,0.482758621,0.147683398,0.845360825,0.008413462,0,0,0,0,0,0,1,0.01369863,1,0.024354603,0.666666667,0.195772521,0,0,0,0,1,0.066666667,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003846154,0,0,0,0,0.08045977,0,0,0,0,0,0.777777778
0.245051195,0.212962963,0.5,0.368421053,0.333333333,0.780585106,0.189655172,0.342664093,0.81443299,0.038461538,0,0,0,0,0,0,1,0.051369863,0,0,0,0,0,0,1,0.139990667,1,0.166666667,0,0,1,0.166666667,0,0,0,0,0,0,1,0.986111111,0,0,0.333333333,0.178571429,0,0,0,0,0,0,0.252873563,0.411764706,0.000952381,0.426966292,0.048,0.673553719,0.196111111
0.446530148,0.907407407,0.125,0.157894737,0.333333333,0.231715426,0.517241379,0.692084942,0.092783505,0.078525641,0.75,0.04359673,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037330845,1,0.133333333,0.5,0.264060357,1,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,0,0.137931034,0.352941176,0.000833333,0.395505618,0.048,0.473140496,0.311111111
0.260295791,0.546296296,0.375,0.315789474,0.428571429,0.361702128,0.224137931,0.224903475,0.711340206,0.166666667,0,0,1,0.021276596,0,0,0,0,1,0.018265952,0.666666667,0.12732763,0,0,0,0,0,0,0,0,1,0.05,0.5,0.011111111,0,0,0,0,0,0,0,0,0,0,0.571428571,0.005769231,0,0,0,0,0.137931034,0.294117647,0.000714286,0.31011236,0,0.640495868,0.097222222
0.306484642,0.398148148,0.25,0.210526316,0.285714286,0.278590426,0.344827586,0.287644788,0.762886598,0.018429487,0,0,1,0.007092199,1,0.011111111,0,0,1,0.024354603,0.666666667,0.17740312,0,0,0,0,0,0,0,0,1,0.016666667,0.5,0.055555556,0,0,0,0,0,0,0,0,0.333333333,0.107142857,0,0,0,0,0,0,0.08045977,0,0,0,0,0,0.122222222
